image_id,orig_w,orig_h,crop_x1,crop_y1,crop_x2,crop_y2,clean_w,clean_h,crop_area_ratio,fallback,reason,mask_safety_fallback,raw_mask_area,crop_mask_area_before_safety,crop_mask_area_after_safety,edge_trim_top,edge_trim_bottom,edge_trim_left,edge_trim_right,edge_trim_total,extra_vertical_frame_trim_left,extra_vertical_frame_trim_right,extra_vertical_frame_trim_total,image_path,mask_path,clean_image_path,clean_mask_path
IMG000001.jpeg,3213,2397,110,0,3069,2397,2959,2397,0.9209461562402739,False,ok,False,296413,296413,296413,0,0,0,0,0,0,0,0,data\raw\images\IMG000001.jpeg,data\processed\masks\IMG000001.png,data\processed\images_clean\IMG000001.jpg,data\processed\masks_clean\IMG000001.png
IMG000002.jpeg,1640,3032,404,0,1223,3032,819,3032,0.499390243902439,False,ok,False,131932,131932,131932,0,0,0,0,0,0,0,0,data\raw\images\IMG000002.jpeg,data\processed\masks\IMG000002.png,data\processed\images_clean\IMG000002.jpg,data\processed\masks_clean\IMG000002.png
IMG000003.jpeg,2276,3032,547,0,1579,3032,1032,3032,0.45342706502636204,False,ok,False,121129,121129,121129,0,0,0,0,0,0,0,0,data\raw\images\IMG000003.jpeg,data\processed\masks\IMG000003.png,data\processed\images_clean\IMG000003.jpg,data\processed\masks_clean\IMG000003.png
IMG000004.jpeg,2561,2817,754,0,1757,2168,1003,2168,0.30141425331253585,False,ok,False,91831,91831,91831,0,0,0,0,0,0,0,0,data\raw\images\IMG000004.jpeg,data\processed\masks\IMG000004.png,data\processed\images_clean\IMG000004.jpg,data\processed\masks_clean\IMG000004.png
IMG000005.jpeg,2642,2656,565,0,1715,1924,1150,1924,0.3153131070838996,False,ok,False,89110,89110,89110,0,0,0,0,0,0,0,0,data\raw\images\IMG000005.jpeg,data\processed\masks\IMG000005.png,data\processed\images_clean\IMG000005.jpg,data\processed\masks_clean\IMG000005.png
IMG000006.jpeg,1886,2984,0,99,1501,2984,1501,2885,0.769459919144593,True,almost_full_image_edge_trimmed,False,808123,808123,808123,99,0,0,385,484,0,0,0,data\raw\images\IMG000006.jpeg,data\processed\masks\IMG000006.png,data\processed\images_clean\IMG000006.jpg,data\processed\masks_clean\IMG000006.png
IMG000007.jpeg,2064,2506,0,108,2064,2506,2064,2398,0.9569034317637669,True,almost_full_image_edge_trimmed,False,593354,593354,593354,108,0,0,0,108,0,0,0,data\raw\images\IMG000007.jpeg,data\processed\masks\IMG000007.png,data\processed\images_clean\IMG000007.jpg,data\processed\masks_clean\IMG000007.png
IMG000008.jpeg,1250,2120,98,42,1208,2120,1110,2078,0.8704075471698113,True,almost_full_image_edge_trimmed,False,61592,61592,61592,42,0,98,42,182,0,0,0,data\raw\images\IMG000008.jpeg,data\processed\masks\IMG000008.png,data\processed\images_clean\IMG000008.jpg,data\processed\masks_clean\IMG000008.png
IMG000009.jpeg,1250,2468,70,42,1215,2398,1145,2356,0.8744311183144247,True,almost_full_image_edge_trimmed,False,49835,49835,49835,42,70,70,35,217,0,0,0,data\raw\images\IMG000009.jpeg,data\processed\masks\IMG000009.png,data\processed\images_clean\IMG000009.jpg,data\processed\masks_clean\IMG000009.png
IMG000010.jpeg,2395,2032,0,0,2395,2032,2395,2032,1.0,True,almost_full_image,False,131881,131881,131881,0,0,0,0,0,0,0,0,data\raw\images\IMG000010.jpeg,data\processed\masks\IMG000010.png,data\processed\images_clean\IMG000010.jpg,data\processed\masks_clean\IMG000010.png
IMG000011.jpeg,3320,3408,0,0,3320,3408,3320,3408,1.0,True,mask_safety_fallback,True,305644,132096,305644,0,0,0,0,0,0,0,0,data\raw\images\IMG000011.jpeg,data\processed\masks\IMG000011.png,data\processed\images_clean\IMG000011.jpg,data\processed\masks_clean\IMG000011.png
IMG000012.jpeg,2800,3408,0,0,2800,3408,2800,3408,1.0,True,mask_safety_fallback,True,272030,224471,272030,0,0,0,0,0,0,0,0,data\raw\images\IMG000012.jpeg,data\processed\masks\IMG000012.png,data\processed\images_clean\IMG000012.jpg,data\processed\masks_clean\IMG000012.png
IMG000013.jpeg,3320,3408,0,0,3320,3408,3320,3408,1.0,True,almost_full_image,False,182494,182494,182494,0,0,0,0,0,0,0,0,data\raw\images\IMG000013.jpeg,data\processed\masks\IMG000013.png,data\processed\images_clean\IMG000013.jpg,data\processed\masks_clean\IMG000013.png
IMG000014.jpeg,3320,2880,436,0,3320,2846,2884,2846,0.8584195113788488,False,ok_edge_trimmed,False,155144,155144,155144,0,34,0,0,34,0,0,0,data\raw\images\IMG000014.jpeg,data\processed\masks\IMG000014.png,data\processed\images_clean\IMG000014.jpg,data\processed\masks_clean\IMG000014.png
IMG000015.jpeg,2015,3408,0,0,2015,3408,2015,3408,1.0,True,mask_safety_fallback,True,161954,27957,161954,0,0,0,0,0,0,0,0,data\raw\images\IMG000015.jpeg,data\processed\masks\IMG000015.png,data\processed\images_clean\IMG000015.jpg,data\processed\masks_clean\IMG000015.png
IMG000016.jpeg,2157,3408,718,0,2157,3408,1439,3408,0.6671302735280482,False,ok,False,120577,120577,120577,0,0,0,0,0,0,0,0,data\raw\images\IMG000016.jpeg,data\processed\masks\IMG000016.png,data\processed\images_clean\IMG000016.jpg,data\processed\masks_clean\IMG000016.png
IMG000017.jpeg,2039,3056,403,0,2039,3056,1636,3056,0.8023540951446788,False,ok,False,287904,287904,287904,0,0,0,0,0,0,0,0,data\raw\images\IMG000017.jpeg,data\processed\masks\IMG000017.png,data\processed\images_clean\IMG000017.jpg,data\processed\masks_clean\IMG000017.png
IMG000018.jpeg,2135,3056,497,0,1967,3056,1470,3056,0.6885245901639344,False,ok_edge_trimmed,False,400861,400861,400861,0,0,0,168,168,0,0,0,data\raw\images\IMG000018.jpeg,data\processed\masks\IMG000018.png,data\processed\images_clean\IMG000018.jpg,data\processed\masks_clean\IMG000018.png
IMG000019.jpeg,1900,3056,572,0,1900,3056,1328,3056,0.6989473684210527,False,ok,False,205821,205821,205821,0,0,0,0,0,0,0,0,data\raw\images\IMG000019.jpeg,data\processed\masks\IMG000019.png,data\processed\images_clean\IMG000019.jpg,data\processed\masks_clean\IMG000019.png
IMG000020.jpeg,2232,3056,0,0,2232,3056,2232,3056,1.0,True,mask_safety_fallback,True,252305,200591,252305,0,0,0,0,0,0,0,0,data\raw\images\IMG000020.jpeg,data\processed\masks\IMG000020.png,data\processed\images_clean\IMG000020.jpg,data\processed\masks_clean\IMG000020.png
IMG000021.jpeg,1940,3056,367,0,1940,2957,1573,2957,0.7845578412587035,False,ok,False,237135,237135,237135,0,0,0,0,0,0,0,0,data\raw\images\IMG000021.jpeg,data\processed\masks\IMG000021.png,data\processed\images_clean\IMG000021.jpg,data\processed\masks_clean\IMG000021.png
IMG000022.jpeg,1951,3056,480,0,1533,3056,1053,3056,0.5397232188621219,False,ok,False,329885,329885,329885,0,0,0,0,0,0,0,0,data\raw\images\IMG000022.jpeg,data\processed\masks\IMG000022.png,data\processed\images_clean\IMG000022.jpg,data\processed\masks_clean\IMG000022.png
IMG000023.jpeg,1723,3056,10,0,1558,3056,1548,3056,0.8984329657573998,False,ok_edge_trimmed,False,228412,228412,228412,0,0,10,0,10,0,0,0,data\raw\images\IMG000023.jpeg,data\processed\masks\IMG000023.png,data\processed\images_clean\IMG000023.jpg,data\processed\masks_clean\IMG000023.png
IMG000024.jpeg,2544,3056,606,603,2161,3056,1555,2453,0.4906338237594257,False,ok_edge_trimmed,False,498754,498754,498754,105,0,15,105,225,0,0,0,data\raw\images\IMG000024.jpeg,data\processed\masks\IMG000024.png,data\processed\images_clean\IMG000024.jpg,data\processed\masks_clean\IMG000024.png
IMG000025.jpeg,2544,3056,643,896,2189,3026,1546,2130,0.42356360515657415,False,ok_edge_trimmed,False,273472,273472,273472,105,30,150,120,405,0,0,0,data\raw\images\IMG000025.jpeg,data\processed\masks\IMG000025.png,data\processed\images_clean\IMG000025.jpg,data\processed\masks_clean\IMG000025.png
IMG000026.jpeg,3056,2544,6,0,2914,2544,2908,2544,0.9515706806282722,False,ok_edge_trimmed,False,257893,257893,257893,0,0,0,15,15,0,0,0,data\raw\images\IMG000026.jpeg,data\processed\masks\IMG000026.png,data\processed\images_clean\IMG000026.jpg,data\processed\masks_clean\IMG000026.png
IMG000027.jpeg,2544,3056,0,370,2484,3056,2484,2686,0.8581972982317495,False,ok_edge_trimmed,False,283857,283857,283857,90,0,0,60,150,0,0,0,data\raw\images\IMG000027.jpeg,data\processed\masks\IMG000027.png,data\processed\images_clean\IMG000027.jpg,data\processed\masks_clean\IMG000027.png
IMG000028.jpeg,2544,3056,404,30,1753,3056,1349,3026,0.5250617920412263,False,ok_edge_trimmed,False,263277,263277,263277,30,0,75,0,105,0,0,0,data\raw\images\IMG000028.jpeg,data\processed\masks\IMG000028.png,data\processed\images_clean\IMG000028.jpg,data\processed\masks_clean\IMG000028.png
IMG000029.jpeg,2544,3056,478,30,1910,3056,1432,3026,0.5573672988903158,False,ok_edge_trimmed,False,241472,241472,241472,30,0,150,30,210,0,0,0,data\raw\images\IMG000029.jpeg,data\processed\masks\IMG000029.png,data\processed\images_clean\IMG000029.jpg,data\processed\masks_clean\IMG000029.png
IMG000030.jpeg,2544,3056,495,0,1779,3056,1284,3056,0.5047169811320755,True,almost_full_image_edge_trimmed,False,120966,120966,120966,0,0,495,765,1260,0,255,255,data\raw\images\IMG000030.jpeg,data\processed\masks\IMG000030.png,data\processed\images_clean\IMG000030.jpg,data\processed\masks_clean\IMG000030.png
IMG000031.jpeg,2544,3056,345,0,1854,3056,1509,3056,0.5931603773584906,True,almost_full_image_edge_trimmed,False,136580,136580,136580,0,0,345,690,1035,0,180,180,data\raw\images\IMG000031.jpeg,data\processed\masks\IMG000031.png,data\processed\images_clean\IMG000031.jpg,data\processed\masks_clean\IMG000031.png
IMG000032.jpeg,2544,3056,0,0,1996,3056,1996,3056,0.7845911949685535,False,ok_edge_trimmed,False,189796,189796,189796,0,0,0,30,30,0,0,0,data\raw\images\IMG000032.jpeg,data\processed\masks\IMG000032.png,data\processed\images_clean\IMG000032.jpg,data\processed\masks_clean\IMG000032.png
IMG000033.jpeg,1511,3294,263,111,1511,3294,1248,3183,0.7981107579028834,False,ok,False,74970,74970,74970,0,0,0,0,0,0,0,0,data\raw\images\IMG000033.jpeg,data\processed\masks\IMG000033.png,data\processed\images_clean\IMG000033.jpg,data\processed\masks_clean\IMG000033.png
IMG000034.jpeg,1616,3408,167,144,1319,3408,1152,3264,0.6827499651373589,False,ok_edge_trimmed,False,68241,68241,68241,0,0,0,297,297,0,0,0,data\raw\images\IMG000034.jpeg,data\processed\masks\IMG000034.png,data\processed\images_clean\IMG000034.jpg,data\processed\masks_clean\IMG000034.png
IMG000035.jpeg,611,815,0,0,482,815,482,815,0.7888707037643208,False,ok,False,37007,37007,37007,0,0,0,0,0,0,0,0,data\raw\images\IMG000035.jpeg,data\processed\masks\IMG000035.png,data\processed\images_clean\IMG000035.jpg,data\processed\masks_clean\IMG000035.png
IMG000036.jpeg,817,811,70,0,729,811,659,811,0.806609547123623,False,ok,False,24256,24256,24256,0,0,0,0,0,0,0,0,data\raw\images\IMG000036.jpeg,data\processed\masks\IMG000036.png,data\processed\images_clean\IMG000036.jpg,data\processed\masks_clean\IMG000036.png
IMG000037.jpeg,731,809,111,0,699,809,588,809,0.8043775649794802,False,ok_edge_trimmed,False,8363,8363,8363,0,0,0,20,20,0,0,0,data\raw\images\IMG000037.jpeg,data\processed\masks\IMG000037.png,data\processed\images_clean\IMG000037.jpg,data\processed\masks_clean\IMG000037.png
IMG000038.jpeg,669,818,140,0,503,818,363,818,0.5426008968609866,False,ok_edge_trimmed,False,12797,12797,12797,0,0,12,8,20,0,0,0,data\raw\images\IMG000038.jpeg,data\processed\masks\IMG000038.png,data\processed\images_clean\IMG000038.jpg,data\processed\masks_clean\IMG000038.png
IMG000039.jpeg,935,808,310,0,931,808,621,808,0.6641711229946524,False,ok_edge_trimmed,False,20670,20670,20670,0,0,0,4,4,0,0,0,data\raw\images\IMG000039.jpeg,data\processed\masks\IMG000039.png,data\processed\images_clean\IMG000039.jpg,data\processed\masks_clean\IMG000039.png
IMG000040.jpeg,549,819,140,0,545,819,405,819,0.7377049180327869,False,ok_edge_trimmed,False,16633,16633,16633,0,0,0,4,4,0,0,0,data\raw\images\IMG000040.jpeg,data\processed\masks\IMG000040.png,data\processed\images_clean\IMG000040.jpg,data\processed\masks_clean\IMG000040.png
IMG000041.jpeg,609,815,145,0,453,815,308,815,0.5057471264367817,False,ok,False,23882,23882,23882,0,0,0,0,0,0,0,0,data\raw\images\IMG000041.jpeg,data\processed\masks\IMG000041.png,data\processed\images_clean\IMG000041.jpg,data\processed\masks_clean\IMG000041.png
IMG000042.jpeg,607,808,0,0,480,808,480,808,0.7907742998352554,False,ok_edge_trimmed,False,5321,5321,5321,0,0,0,92,92,0,0,0,data\raw\images\IMG000042.jpeg,data\processed\masks\IMG000042.png,data\processed\images_clean\IMG000042.jpg,data\processed\masks_clean\IMG000042.png
IMG000043.jpeg,604,814,0,0,508,766,508,766,0.7914639504043478,True,almost_full_image_edge_trimmed,False,4278,4278,4278,0,48,0,96,144,0,0,0,data\raw\images\IMG000043.jpeg,data\processed\masks\IMG000043.png,data\processed\images_clean\IMG000043.jpg,data\processed\masks_clean\IMG000043.png
IMG000044.jpeg,505,815,52,0,391,815,339,815,0.6712871287128713,False,ok_edge_trimmed,False,7690,7690,7690,0,0,52,0,52,0,0,0,data\raw\images\IMG000044.jpeg,data\processed\masks\IMG000044.png,data\processed\images_clean\IMG000044.jpg,data\processed\masks_clean\IMG000044.png
IMG000045.jpeg,517,814,4,0,373,814,369,814,0.7137330754352031,False,ok_edge_trimmed,False,8401,8401,8401,0,0,4,0,4,0,0,0,data\raw\images\IMG000045.jpeg,data\processed\masks\IMG000045.png,data\processed\images_clean\IMG000045.jpg,data\processed\masks_clean\IMG000045.png
IMG000046.jpeg,455,809,68,0,385,809,317,809,0.6967032967032967,False,ok,False,6508,6508,6508,0,0,0,0,0,0,0,0,data\raw\images\IMG000046.jpeg,data\processed\masks\IMG000046.png,data\processed\images_clean\IMG000046.jpg,data\processed\masks_clean\IMG000046.png
IMG000047.jpeg,462,817,128,0,379,817,251,817,0.5432900432900433,False,ok_edge_trimmed,False,5322,5322,5322,0,0,4,8,12,0,0,0,data\raw\images\IMG000047.jpeg,data\processed\masks\IMG000047.png,data\processed\images_clean\IMG000047.jpg,data\processed\masks_clean\IMG000047.png
IMG000048.jpeg,586,804,188,0,566,804,378,804,0.6450511945392492,False,ok_edge_trimmed,False,11029,11029,11029,0,0,0,16,16,0,0,0,data\raw\images\IMG000048.jpeg,data\processed\masks\IMG000048.png,data\processed\images_clean\IMG000048.jpg,data\processed\masks_clean\IMG000048.png
IMG000049.jpeg,720,719,27,0,687,719,660,719,0.9166666666666666,False,ok,False,9287,9287,9287,0,0,0,0,0,0,0,0,data\raw\images\IMG000049.jpeg,data\processed\masks\IMG000049.png,data\processed\images_clean\IMG000049.jpg,data\processed\masks_clean\IMG000049.png
IMG000050.jpeg,917,812,0,0,917,812,917,812,1.0,True,mask_safety_fallback,True,80897,75181,80897,0,0,0,0,0,0,0,0,data\raw\images\IMG000050.jpeg,data\processed\masks\IMG000050.png,data\processed\images_clean\IMG000050.jpg,data\processed\masks_clean\IMG000050.png
IMG000051.jpeg,813,815,40,0,813,815,773,815,0.95079950799508,True,almost_full_image_edge_trimmed,False,9916,9916,9916,0,0,40,0,40,0,0,0,data\raw\images\IMG000051.jpeg,data\processed\masks\IMG000051.png,data\processed\images_clean\IMG000051.jpg,data\processed\masks_clean\IMG000051.png
IMG000052.jpeg,501,813,96,28,497,813,401,785,0.7728331774335707,True,almost_full_image_edge_trimmed,False,7967,7967,7967,28,0,96,4,128,0,0,0,data\raw\images\IMG000052.jpeg,data\processed\masks\IMG000052.png,data\processed\images_clean\IMG000052.jpg,data\processed\masks_clean\IMG000052.png
IMG000053.jpeg,630,815,0,0,570,815,570,815,0.9047619047619048,False,ok_edge_trimmed,False,50430,50430,50430,0,0,0,16,16,0,0,0,data\raw\images\IMG000053.jpeg,data\processed\masks\IMG000053.png,data\processed\images_clean\IMG000053.jpg,data\processed\masks_clean\IMG000053.png
IMG000054.jpeg,628,816,128,0,515,816,387,816,0.6162420382165605,False,ok_edge_trimmed,False,52208,52208,52208,0,0,20,0,20,0,0,0,data\raw\images\IMG000054.jpeg,data\processed\masks\IMG000054.png,data\processed\images_clean\IMG000054.jpg,data\processed\masks_clean\IMG000054.png
IMG000055.jpeg,680,818,250,0,680,818,430,818,0.6323529411764706,False,ok,False,15089,15089,15089,0,0,0,0,0,0,0,0,data\raw\images\IMG000055.jpeg,data\processed\masks\IMG000055.png,data\processed\images_clean\IMG000055.jpg,data\processed\masks_clean\IMG000055.png
IMG000056.jpeg,730,809,160,0,730,809,570,809,0.7808219178082192,False,ok,False,20172,20172,20172,0,0,0,0,0,0,0,0,data\raw\images\IMG000056.jpeg,data\processed\masks\IMG000056.png,data\processed\images_clean\IMG000056.jpg,data\processed\masks_clean\IMG000056.png
IMG000057.jpeg,534,815,115,0,371,815,256,815,0.4794007490636704,False,ok_edge_trimmed,False,8065,8065,8065,0,0,12,16,28,0,0,0,data\raw\images\IMG000057.jpeg,data\processed\masks\IMG000057.png,data\processed\images_clean\IMG000057.jpg,data\processed\masks_clean\IMG000057.png
IMG000058.jpeg,510,813,120,0,338,813,218,813,0.42745098039215684,False,ok_edge_trimmed,False,7564,7564,7564,0,0,28,4,32,0,0,0,data\raw\images\IMG000058.jpeg,data\processed\masks\IMG000058.png,data\processed\images_clean\IMG000058.jpg,data\processed\masks_clean\IMG000058.png
IMG000059.jpeg,581,802,127,0,581,802,454,802,0.7814113597246127,False,ok_edge_trimmed,False,16887,16887,16887,0,0,36,0,36,0,0,0,data\raw\images\IMG000059.jpeg,data\processed\masks\IMG000059.png,data\processed\images_clean\IMG000059.jpg,data\processed\masks_clean\IMG000059.png
IMG000060.jpeg,588,790,0,0,440,790,440,790,0.7482993197278912,False,ok_edge_trimmed,False,20572,20572,20572,0,0,0,4,4,0,0,0,data\raw\images\IMG000060.jpeg,data\processed\masks\IMG000060.png,data\processed\images_clean\IMG000060.jpg,data\processed\masks_clean\IMG000060.png
IMG000061.jpeg,517,728,129,0,398,728,269,728,0.5203094777562862,False,ok,False,2966,2966,2966,0,0,0,0,0,0,0,0,data\raw\images\IMG000061.jpeg,data\processed\masks\IMG000061.png,data\processed\images_clean\IMG000061.jpg,data\processed\masks_clean\IMG000061.png
IMG000062.jpeg,501,735,162,0,330,735,168,735,0.33532934131736525,False,ok_edge_trimmed,False,4262,4262,4262,0,0,20,4,24,0,0,0,data\raw\images\IMG000062.jpeg,data\processed\masks\IMG000062.png,data\processed\images_clean\IMG000062.jpg,data\processed\masks_clean\IMG000062.png
IMG000063.jpeg,467,812,0,0,394,812,394,812,0.8436830835117773,False,ok,False,9782,9782,9782,0,0,0,0,0,0,0,0,data\raw\images\IMG000063.jpeg,data\processed\masks\IMG000063.png,data\processed\images_clean\IMG000063.jpg,data\processed\masks_clean\IMG000063.png
IMG000064.jpeg,481,813,0,0,419,813,419,813,0.8711018711018711,False,ok,False,8860,8860,8860,0,0,0,0,0,0,0,0,data\raw\images\IMG000064.jpeg,data\processed\masks\IMG000064.png,data\processed\images_clean\IMG000064.jpg,data\processed\masks_clean\IMG000064.png
IMG000065.jpeg,428,769,152,0,424,769,272,769,0.6355140186915887,False,ok_edge_trimmed,False,3805,3805,3805,0,0,0,4,4,0,0,0,data\raw\images\IMG000065.jpeg,data\processed\masks\IMG000065.png,data\processed\images_clean\IMG000065.jpg,data\processed\masks_clean\IMG000065.png
IMG000066.jpeg,492,787,41,6,389,787,348,781,0.7019245668949701,False,ok_edge_trimmed,False,5543,5543,5543,0,0,0,12,12,0,0,0,data\raw\images\IMG000066.jpeg,data\processed\masks\IMG000066.png,data\processed\images_clean\IMG000066.jpg,data\processed\masks_clean\IMG000066.png
IMG000067.jpeg,408,719,106,0,330,719,224,719,0.5490196078431373,False,ok,False,7657,7657,7657,0,0,0,0,0,0,0,0,data\raw\images\IMG000067.jpeg,data\processed\masks\IMG000067.png,data\processed\images_clean\IMG000067.jpg,data\processed\masks_clean\IMG000067.png
IMG000068.jpeg,418,722,125,0,283,722,158,722,0.37799043062200954,False,ok,False,11460,11460,11460,0,0,0,0,0,0,0,0,data\raw\images\IMG000068.jpeg,data\processed\masks\IMG000068.png,data\processed\images_clean\IMG000068.jpg,data\processed\masks_clean\IMG000068.png
IMG000069.jpeg,564,802,139,0,392,802,253,802,0.44858156028368795,False,ok_edge_trimmed,False,3312,3312,3312,0,0,52,8,60,0,0,0,data\raw\images\IMG000069.jpeg,data\processed\masks\IMG000069.png,data\processed\images_clean\IMG000069.jpg,data\processed\masks_clean\IMG000069.png
IMG000070.jpeg,508,808,107,0,314,808,207,808,0.4074803149606299,False,ok_edge_trimmed,False,6379,6379,6379,0,0,4,12,16,0,0,0,data\raw\images\IMG000070.jpeg,data\processed\masks\IMG000070.png,data\processed\images_clean\IMG000070.jpg,data\processed\masks_clean\IMG000070.png
IMG000071.jpeg,898,805,77,0,834,805,757,805,0.8429844097995546,False,ok,False,45129,45129,45129,0,0,0,0,0,0,0,0,data\raw\images\IMG000071.jpeg,data\processed\masks\IMG000071.png,data\processed\images_clean\IMG000071.jpg,data\processed\masks_clean\IMG000071.png
IMG000072.jpeg,548,811,164,0,460,811,296,811,0.5401459854014599,False,ok_edge_trimmed,False,11982,11982,11982,0,0,48,16,64,0,0,0,data\raw\images\IMG000072.jpeg,data\processed\masks\IMG000072.png,data\processed\images_clean\IMG000072.jpg,data\processed\masks_clean\IMG000072.png
IMG000073.jpeg,599,816,166,0,453,816,287,816,0.4791318864774624,False,ok_edge_trimmed,False,9207,9207,9207,0,0,0,52,52,0,0,0,data\raw\images\IMG000073.jpeg,data\processed\masks\IMG000073.png,data\processed\images_clean\IMG000073.jpg,data\processed\masks_clean\IMG000073.png
IMG000074.jpeg,537,747,23,0,460,747,437,747,0.813780260707635,False,ok_edge_trimmed,False,15020,15020,15020,0,0,20,0,20,0,0,0,data\raw\images\IMG000074.jpeg,data\processed\masks\IMG000074.png,data\processed\images_clean\IMG000074.jpg,data\processed\masks_clean\IMG000074.png
IMG000075.jpeg,592,782,172,0,584,782,412,782,0.6959459459459459,False,ok_edge_trimmed,False,20134,20134,20134,0,0,44,8,52,0,0,0,data\raw\images\IMG000075.jpeg,data\processed\masks\IMG000075.png,data\processed\images_clean\IMG000075.jpg,data\processed\masks_clean\IMG000075.png
IMG000076.jpeg,499,813,73,0,392,813,319,813,0.6392785571142284,False,ok,False,16144,16144,16144,0,0,0,0,0,0,0,0,data\raw\images\IMG000076.jpeg,data\processed\masks\IMG000076.png,data\processed\images_clean\IMG000076.jpg,data\processed\masks_clean\IMG000076.png
IMG000077.jpeg,809,740,11,0,720,740,709,740,0.8763906056860321,False,ok_edge_trimmed,False,6930,6930,6930,0,0,0,32,32,0,0,0,data\raw\images\IMG000077.jpeg,data\processed\masks\IMG000077.png,data\processed\images_clean\IMG000077.jpg,data\processed\masks_clean\IMG000077.png
IMG000078.jpeg,410,809,112,62,395,809,283,747,0.637345111399198,False,ok_edge_trimmed,False,19711,19711,19711,0,0,0,12,12,0,0,0,data\raw\images\IMG000078.jpeg,data\processed\masks\IMG000078.png,data\processed\images_clean\IMG000078.jpg,data\processed\masks_clean\IMG000078.png
IMG000079.jpeg,432,813,54,23,414,813,360,790,0.8097580975809758,False,ok_edge_trimmed,False,11680,11680,11680,0,0,0,12,12,0,0,0,data\raw\images\IMG000079.jpeg,data\processed\masks\IMG000079.png,data\processed\images_clean\IMG000079.jpg,data\processed\masks_clean\IMG000079.png
IMG000080.jpeg,738,805,4,0,738,805,734,805,0.994579945799458,True,almost_full_image_edge_trimmed,False,6932,6932,6932,0,0,4,0,4,0,0,0,data\raw\images\IMG000080.jpeg,data\processed\masks\IMG000080.png,data\processed\images_clean\IMG000080.jpg,data\processed\masks_clean\IMG000080.png
